Vessel_ID,IATTC_Number.x,Vessel_Name.x,Call_Sign.x,Port_of_Registration.x,Port_of_Registration_State.x,Length.m.,Beam..m.,Depth..m.,Gross_Ton.mt.,Engine_Power.hp..x,Year_Built.x,Hull_Material.y,Fish.hold.volume..m3.,Gear.x
654434,10351,Karin Michelle,WDC4343,Astoria,OR,12.8,4.11,1.52,17,210,1981,FRP (Fiberglass),6,Troll
654454,NA,JENNY BLUE,,Westport,WA,14.75160012,4.419384334,1.889667784,35,NA,1964,FRP (Fiberglass),NA,NA
655114,10609,Miss Jessie,WDG6643,Eureka ,CA,10.97,3.81,1.95,18,128,1982,Steel,11,Multi-purpose
655321,10693,Nightwind,WDD8494,Bodega Bay,CA,19.11,5.79,3.1,89,500,1983,Steel,92,Multi-purpose
655855,12811,Sea Rose,WDG4126,Newport,OR,12.1,3.96,1.82,19,140,1983,Steel,NA,Troll
655891,NA,AURA,WRC2161,Westport,WA,17.86040841,5.242304176,3.047851265,57,NA,1982,Concrete,NA,NA
655993,NA,SADIE K,WRC7512,Half Moon Bay,CA,12.25236208,4.114599208,1.889667784,23,NA,NA,FRP (Fiberglass),NA,NA
656128,NA,CANNONBALL,WCU6851,Winchester Bay,OR,10.91130753,3.352636391,1.828710759,15,NA,1983,FRP (Fiberglass),NA,NA
656254,NA,ALBATRO,WDJ2130,Ventura,CA,15.23925632,4.571776897,1.981103322,34,165,1983,Steel,NA,NA
656794,13059,Mariah,WBA6543,Eureka ,CA,10.78,4.23,1.85,21,180,1983,FRP (Fiberglass),NA,Troll
657031,NA,SILVER DOLLAR,WCJ2131,Toledo,OR,9.448338921,3.230722341,1.676318196,12,NA,1970,FRP (Fiberglass),NA,NA
658534,NA,KAITLAN,WDI3413,CARPINTERIA,CA,9.539774459,3.383114904,1.523925632,12,NA,1983,FRP (Fiberglass),NA,NA
659760,10665,Yaozaa,WDE4824,Honolulu,HI,21.33,6.27,4.11,96,520,1983,FRP (Fiberglass),82,Longline
660914,NA,Helen T,NA,NA,NA,12.10365854,NA,NA,20,NA,NA,NA,NA,NA
661169,11311,Virginia Anne,WDD8812,Seattle,WA,19.81,5.48,3.81,66,200,1983,Steel,27,Multi-purpose
661543,10577,Four Sisters,WDA6356,San Diego,CA,27.06,7.01,3.38,119,500,1983,Steel,233,Troll
663012,NA,BECKY J,WTT6853,Juneau,AK,14.08107284,4.663212435,2.712587626,41,120,1983,FRP (Fiberglass),NA,NA
663294,NA,AKVAVIT,WDB9543,Astoria,OR,14.41633648,5.18134715,2.163974398,36,75,1985,Steel,NA,NA
663301,NA,HECATE,WCI3219,Brookings,OR,14.72112161,4.693690948,2.346845474,40,210,1983,Steel,NA,NA
663515,9985,Discovery,WDE2517,Port Townsend,WA,17.67,6.09,3.04,73,385,1983,FRP (Fiberglass),54,Troll
666709,NA,KIMBERLY ANNE,WDD8412,LA CONNER,WA,12.09996952,4.14507772,2.743066138,34,NA,1983,FRP (Fiberglass),NA,NA
667475,NA,Terrier,WSP3576,Seattle,WA,21.64634146,NA,NA,92,NA,NA,Steel,NA,NA
669101,10669,Nedian,WDH6061,Ilwaco,WA,19.62,5.76,2.52,61,400,1984,Steel,32,Troll
669404,NA,LADY KAYE,WDD5101,Newport,OR,21.97500762,6.766229808,3.383114904,116,500,1984,Steel,NA,NA
672662,8435,Laura Ann,WDH6391,Honolulu,HI,21.03,7.68,3.13,114,750,1984,Steel,102,Longline
674811,13947,Windwalker,WCT8643,Morro Bay,CA,19.5,5.63,2.74,63,250,1984,Steel,NA,Multi-purpose
676931,13354,Dynamik,WDA4194,Brookings,OR,20.26,6.12,2.95,82,425,1984,Steel,NA,Troll
682217,NA,SANDY B,WDD9752,San Francisco,CA,10.97226455,3.657421518,1.371533069,13,NA,1985,FRP (Fiberglass),NA,NA
682700,NA,SAND DOLLAR,WDF6918,Ketchikan,AK,11.27704968,3.383114904,2.316366961,21,400,1985,FRP (Fiberglass),NA,NA
682724,15085,Mckenzie Rose,WDG8599,Astoria,OR,24.38,7.31,3.56,121,540,1985,Steel,NA,Troll
684648,NA,KINGFISH,WDD2332,LAKEBAY,WA,13.10576044,4.266991771,2.438281012,33,600,1985,FRP (Fiberglass),NA,NA
689214,13144,Longfin,WDC4666,Morro Bay,CA,17.37,4.26,1.43,23,160,1989,FRP (Fiberglass),NA,Troll
690307,7353,Kami M,WDD5030,Friday Harbor,WA,22.31,7.95,3.32,146,1000,1985,Steel,104,Longline
690398,NA,ORION,,AUKE BAY,AK,14.32490094,3.809814081,3.200243828,23,NA,1985,FRP (Fiberglass),NA,NA
691191,NA,ALI-B,,Pago Pago,AS,16.21456873,4.846083511,2.133495885,39,NA,1985,FRP (Fiberglass),NA,NA
693015,15040,Harvester,WTK9903,Jantzen Beach,OR,12.86,3.65,1.34,10,430,1985,FRP (Fiberglass),NA,Troll
693407,NA,MORGAN,WDE6172,YAKUTAT,AK,9.753124048,4.266991771,1.737275221,17,280,1986,FRP (Fiberglass),NA,NA
695550,NA,CHELSEA,WDI3253,Newport,OR,20.63395306,6.09570253,2.133495885,63,600,1986,Steel,NA,NA
697312,NA,Hunter,NA,Sitka,AK,17.5304878,NA,NA,80,NA,1986,Steel,NA,NA
697860,14096,Rachel II,WDD3684,Warrenton,OR,14.66,4.63,2.22,32,350,1986,FRP (Fiberglass),NA,Troll
903821,NA,NICHOLE LYNN,WDI4628,Newport,OR,13.71533069,4.358427309,2.285888449,32,300,1986,Steel,NA,NA
904408,15848,Fantasea,,Seattle,WA,11.61,4.08,1.85,18,200,1986,FRP (Fiberglass),NA,Troll
905463,NA,FALCON,,CRAIG,AK,9.753124048,3.047851265,1.523925632,10,NA,1986,FRP (Fiberglass),NA,NA
905983,15418,Mara,,Morro Bay,CA,10.05,3.53,1.82,14,200,1986,FRP (Fiberglass),NA,Multi-purpose
908694,13154,Action Pak,,Westport,WA,14.02,4.41,1.21,15,500,1986,FRP (Fiberglass),NA,Multi-purpose
910217,NA,WHISPER,WDC9265,Westport,WA,12.80097531,4.266991771,1.523925632,19,NA,1987,FRP (Fiberglass),NA,NA
912507,NA,PROVIDER,WDA3968,Bellingham,WA,23.92563243,5.333739714,3.10880829,93,NA,1987,Steel,NA,NA
912634,12558,Ocean Lady 'M',,Newport,OR,15.24,4.57,1.98,29,180,1975,FRP (Fiberglass),NA,Troll
912873,10725,Ocean,WAN4640,Bainbridge Island,WA,11.73,3.65,1.82,12,21,1987,Wood,3,Troll
912927,NA,STEADFAST,WAY6588,Newport,OR,10.63700091,3.68790003,1.554404145,14,NA,1976,FRP (Fiberglass),NA,NA
913072,13246,Huntress,WDG6732,Westport,WA,13.86,4.81,1.82,25,440,1987,Aluminum,NA,Multi-purpose
913600,NA,Fairhaven,NA,Las Vegas,NV,22.86585366,NA,NA,117,NA,NA,Steel,NA,NA
914710,NA,KATHLEEN K,WAR4210,Seattle,WA,22.34074977,7.924413289,3.078329778,148,NA,1987,Steel,NA,NA
916582,10399,Kylie Lynn,WBQ9521,Newport,OR,22.25,6.7,2.43,78,600,1987,Steel,45,Troll
917554,11113,St. Jude,WDE4456,Westport,WA,25.9,7.62,3.35,151,624,1987,Steel,90,Multi-purpose
917709,NA,Miss Pris,NA,Kenai,AK,19.81707317,NA,NA,54,NA,NA,Steel,NA,NA
918594,10411,Lady Helen,WDI5067,Charleston,OR,20.72,6.7,2.13,63,500,1987,Steel,27,Troll
921637,10231,Howard H,WDE3279,Westport,WA,14.02,4.29,2.77,35,185,1987,FRP (Fiberglass),17,Multi-purpose
923560,10263,Itasca,WCZ2798,Portland,OR,24.53,7.34,3.62,137,450,1987,Steel,102,Troll
924001,NA,TWO'S CO,WDC5051,Half Moon Bay,CA,10.3626943,3.809814081,1.95062481,18,NA,1987,FRP (Fiberglass),NA,NA
926477,10073,Trinity,WAR6946,Newport,OR,18.28,5.48,1.82,39,240,1988,Aluminum,35,Troll
926699,NA,OCEAN HUNTER,WDB9982,CONWAY,WA,22.61505639,7.406278574,3.56598598,144,624,1987,FRP (Fiberglass),NA,NA
928254,12521,Advantage,WTC3186,Westport,WA,17,5.18,1.98,37,900,1988,FRP (Fiberglass),NA,Multi-purpose
928895,NA,BELLA,,Warrenton,OR,11.58183481,4.266991771,2.560195062,29,NA,1988,FRP (Fiberglass),NA,NA
929094,NA,ALETA,WDC9766,Newport,OR,14.9344712,4.266991771,2.590673575,29,NA,1988,Steel,NA,NA
929612,NA,PACIFIC MARIT,WDD7049,Reedsport,OR,12.80097531,4.266991771,1.828710759,23,NA,1988,FRP (Fiberglass),NA,NA
930411,13175,Sunshine Lady,WDF8076,Port San Luis,CA,14.63,2.43,1.06,29,471,1975,Concrete,NA,Troll
930683,10549,Maverick,WDE2359,Anacortes,WA,25.51,6.7,3.35,123,365,1988,Steel,101,Multi-purpose
932518,13075,No 5,WDI2341,Newport,OR,19.9,5.18,2.49,54,320,1945,Steel,NA,Multi-purpose
933110,NA,KRISTINA,WDI9837,Westport,WA,10.3626943,3.352636391,1.219140506,10,NA,1988,FRP (Fiberglass),NA,NA
933729,10177,Gratitude,WDC9858,Wilmington,CA,12.19,3.96,1.82,18,145,1988,FRP (Fiberglass),7,Troll
936318,NA,SHE N I,WDE8117,Crescent City,CA,10.97226455,3.962206644,1.523925632,15,NA,1988,FRP (Fiberglass),NA,NA
936518,NA,DULCINEA,,San Francisco,CA,9.753124048,3.352636391,1.828710759,7,NA,NA,FRP (Fiberglass),NA,NA
936611,11135,Stormie C,WAA2812,Charleston,OR,20.72,7.31,3.35,109,675,1988,Steel,102,Troll
937590,NA,Network,NA,Garibaldi,OR,13.1097561,NA,NA,13,NA,1988,FRP (Fiberglass),NA,NA
939089,NA,CRYS DEE,WDE6759,TAHOLAH,WA,12.80097531,4.571776897,1.828710759,25,NA,1988,Aluminum,NA,NA
939973,12692,Kaisa,WDD4456,Westport,WA,14.32,4.26,1.52,15,200,1988,FRP (Fiberglass),NA,Multi-purpose
940168,11325,Redeemer,WDH7448,Newport,OR,15.24,4.26,2.13,29,275,1988,Steel,29,Multi-purpose
940397,13051,Kaisha Lenae,WAA7726,Ilwaco,WA,14.63,4.57,1.82,25,560,1988,FRP (Fiberglass),NA,Troll
940400,12609,Restless,WDE3416,Charleston,OR,14.02,4.26,1.92,24,NA,1988,FRP (Fiberglass),NA,Troll
941563,NA,ENDEAVOR,WDC5936,Homer,AK,13.71533069,4.571776897,2.224931423,33,NA,1989,FRP (Fiberglass),NA,NA
941608,11039,Shadow,WDF9596,Chinook,WA,11.27,3.65,1.52,13,460,1988,FRP (Fiberglass),10,Multi-purpose
941807,NA,STORMIE B,WDI5229,Westport,WA,17.22035965,5.516610789,3.291679366,73,NA,1988,Steel,NA,NA
941851,15470,Sea Angel,,Santa Cruz,CA,11.61,4.08,1.85,18,350,1989,FRP (Fiberglass),NA,Troll
942275,NA,VOYAGER,WDD9636,Tokeland,WA,12.80097531,4.754647973,1.523925632,21,NA,1988,Aluminum,NA,NA
943129,NA,TOP GUN,WCZ6554,Port Orford,OR,9.814081073,3.444071929,1.127704968,9,NA,1988,FRP (Fiberglass),NA,NA
943301,NA,SWIFT,WDF8567,KODIAK,AK,16.76318196,5.18134715,2.499238037,51,NA,1989,FRP (Fiberglass),NA,NA
943367,NA,ETHEL FRANCES,WBD9860,COFFMAN COVE,AK,12.80097531,4.266991771,2.743066138,35,330,1989,FRP (Fiberglass),NA,NA
943406,12563,Saint Jude,WCS2527,Sequim,WA,14.05,4.6,2.19,30,165,1989,Aluminum,NA,Troll
943407,10325,Kathleen,WCT4142,Charleston,OR,15.69,4.72,3.07,36,220,1989,Steel,23,Troll
943860,NA,AMBER LYNN,,BOW,WA,13.10576044,4.266991771,1.219140506,16,NA,1989,FRP (Fiberglass),NA,NA
944169,NA,MISS LINDA,WCW9040,Coos Bay,OR,23.16366961,6.705272783,3.352636391,123,NA,1989,Steel,NA,NA
945225,NA,DOS PEROS,WDI2913,San Francisco,CA,9.753124048,3.68790003,1.188661993,10,NA,1989,FRP (Fiberglass),NA,NA
945536,11049,Shearwater Two,WDG6495,Westport,WA,17.83,5.18,2.25,44,360,1990,Steel,27,Troll
946074,NA,PEARL J,WBQ4850,Reedsport,OR,20.63395306,7.192928985,3.505028955,123,NA,1992,Steel,NA,NA
946138,NA,GUARDIAN ANGEL,WCI5282,KODIAK,AK,19.20146297,6.248095093,1.828710759,65,600,1989,Steel,NA,NA
948317,NA,PACIFIC DYNASTY,WAF8369,Westport,WA,22.09692167,7.101493447,3.291679366,122,NA,1989,Steel,NA,NA
950431,NA,GENESIS,WDE3855,Half Moon Bay,CA,10.97226455,3.962206644,1.158183481,11,220,1989,FRP (Fiberglass),NA,NA
953423,NA,ST KRISTINE,WDI7871,Bodega Bay,AK,13.34958854,4.114599208,2.499238037,32,140,1989,FRP (Fiberglass),NA,NA
953627,NA,FIRST HOPE I,WDG2092,Astoria,OR,15.84882658,4.876562024,2.6516306,48,NA,1989,FRP (Fiberglass),NA,NA
954077,NA,SCOTSMAN,WAG6167,Seattle,WA,14.446815,4.266991771,2.285888449,25,NA,1989,Steel,NA,NA
954627,13853,Gusto,WBD8890,Morro Bay,CA,11.27,3.5,1.52,13,350,1989,FRP (Fiberglass),NA,Multi-purpose
956488,NA,BEVERLY ANN,WDB7089,CORDOVA,AK,16.45839683,4.724169461,2.133495885,39,NA,1989,FRP (Fiberglass),NA,NA
958272,10759,Ossian,WFV9561,Eureka ,CA,14.32,4.41,1.82,14,168,1993,Steel,16,Troll
958921,10901,Relentless,WCW5811,Harbor,OR,14.56,4.41,1.82,23,265,1979,FRP (Fiberglass),25,Multi-purpose
959096,NA,ALMA JAYNE,WDC6352,Westport,WA,16.73270344,5.211825663,3.200243828,66,NA,1990,FRP (Fiberglass),NA,NA
959219,12801,Stillwater,WDF3402,Charleston,OR,15.24,6.7,2.28,45,425,2005,Steel,NA,Multi-purpose
960476,NA,SOUTHERN CROSS,WDD2536,CRAIG,AK,12.13044803,4.14507772,2.316366961,27,NA,1990,FRP (Fiberglass),NA,NA
962594,NA,SURVIVAL TOO,WBD7172,Crescent City,CA,10.3626943,3.809814081,1.920146297,17,NA,1990,FRP (Fiberglass),NA,NA
964021,NA,MISS PHYLLIS,WDB9133,Trinidad,CA,11.27704968,3.962206644,1.828710759,17,NA,1990,FRP (Fiberglass),NA,NA
964944,NA,PACIFIC ROOSTER,WDD5607,Westport,WA,14.02011582,4.266991771,2.834501676,40,NA,1990,FRP (Fiberglass),NA,NA
967539,NA,MARANATHA,,Albany,OR,10.3626943,3.840292594,1.889667784,17,NA,1990,FRP (Fiberglass),NA,NA
968927,NA,AMANDA B,WAT5889,Crescent City,CA,13.41054557,4.388905821,1.584882658,22,NA,1990,FRP (Fiberglass),NA,NA
968968,NA,CALAMARI,WDE4590,Warrenton,OR,23.77323987,6.705272783,3.505028955,132,425,1990,Steel,NA,NA
969797,13230,Outer Banks,WDE2124,Channel Islands,CA,12.8,4.57,1.52,20,350,1990,FRP (Fiberglass),NA,Multi-purpose
970259,NA,AVENGER,WDA9101,Charleston,OR,13.10576044,3.626943005,2.743066138,30,200,1943,Wood,NA,NA
971240,NA,PERSEVERANCE,WDF8586,Chinook,WA,13.71533069,4.571776897,2.133495885,31,NA,1991,FRP (Fiberglass),NA,NA
972963,16121,Codfather,WDG4286,Newport,OR,10.05,3.44,1.55,11,100,1969,FRP (Fiberglass),NA,Troll
973035,NA,VIS,WDI2273,Ketchikan,AK,17.67753734,6.400487656,3.047851265,81,400,1991,Steel,NA,NA
973389,NA,BLAZER,WDD5742,Newport,OR,22.24931423,6.552880219,4.663212435,160,475,1991,Steel,NA,NA
974256,10329,Buxtub Too,WDJ6902,Charleston,OR,10.05,3.41,1.73,13,185,1966,FRP (Fiberglass),2,Troll
974424,9911,Colby Lee,WAZ5319,Cottage Grove,OR,11.88,4.41,1.7,19,225,1991,Steel,12,Troll
974895,NA,CHAOS,WDH5207,SOLDOTNA,AK,13.38006705,4.266991771,2.011581835,27,NA,1991,Aluminum,NA,NA
975149,13112,Angela C,WDD7833,Westport,WA,10.21,3.29,1.28,9,300,1991,FRP (Fiberglass),NA,Multi-purpose
976374,13360,Alyssa Ann,WDB4992,Astoria,OR,13.38,4.32,1.98,24,875,1991,FRP (Fiberglass),NA,Troll
977171,NA,DESERT STORM,WBD2316,Santa Cruz,CA,12.2828406,3.870771106,1.920146297,21,400,1991,FRP (Fiberglass),NA,NA
978287,7391,Janthina,WDD5640,Solana Beach,CA,24.14,6.88,3.5,114,425,1991,Steel,106,Longline
978303,NA,PROLIFIK,WBD2461,Brookings,OR,20.26821091,6.248095093,2.834501676,84,425,1991,Steel,NA,NA
979365,NA,LETHAL WEAPON,WDG6354,San Francisco,CA,10.97226455,3.657421518,1.523925632,14,175,1990,Aluminum,NA,NA
980069,14111,Summer Breeze,WDD8919,Chinook,WA,16.15,4.57,3.65,57,165,1991,FRP (Fiberglass),NA,Troll
980072,14970,Albatross,WCA6814,Pelican,AK,11.58,3.65,2.04,14,65,1993,Other,NA,Multi-purpose
980333,14029,Lady Mary,WDD2791,Chinook,WA,14.02,4.87,1.98,29,500,1991,Aluminum,NA,Troll
981943,NA,SOLSTICE,WDF8298,Sitka,AK,13.34958854,4.206034746,3.200243828,31,120,1992,FRP (Fiberglass),NA,NA
982475,15107,Nahanni,,Charleston,OR,14.32,4.63,2.25,32,200,1992,Aluminum,NA,Troll
982518,7431,Sea Pearl,WDE5691,Honolulu,HI,26.6,7.92,3.87,171,600,1991,Steel,122,Longline
982610,NA,PERSEVERANCE,WDD6014,Seattle,WA,25.75434319,7.924413289,3.505028955,198,845,1992,Steel,NA,NA
983569,10379,Kilchis,WPB2182,Garibaldi,OR,16.09,4.72,3.04,49,350,1992,Steel,29,Multi-purpose
985858,NA,NANCY KAY,WCZ4622,Brookings,OR,15.84882658,5.333739714,1.920146297,38,NA,1992,FRP (Fiberglass),NA,NA
985942,11033,Senita Marie,WCX4187,Newport,OR,9.75,2.89,1.49,8,120,1982,Steel,NA,Troll
986398,NA,ISLAND GIRL,WDB3774,KO'OLINA,HI,14.62968607,4.724169461,2.133495885,38,NA,1992,FRP (Fiberglass),NA,NA
988264,14455,Crystal Sea,WDJ9535,Port Orford,OR,10.97,3.65,1.24,10,160,1992,FRP (Fiberglass),8,Troll
989260,9663,Ali J,,Newport,OR,19.5,5.48,2.74,63,350,1943,Steel,90,Troll
991477,NA,MISS COURTNEY KIM,WDF8673,KING COVE,AK,17.67753734,5.821395916,3.047851265,74,NA,1993,FRP (Fiberglass),NA,NA
991843,9897,Kraken,WDF7555,Newport Beach,OR,19.32,5.69,3.04,72,380,1993,Steel,53,Longline
992292,10347,Jagerbrooke,WBU5286,Port Angeles,WA,16.15,4.87,2.74,46,250,1993,Concrete,25,Troll
992625,9857,3 Brothers,WDG9596,Honolulu,HI,22.86,6.7,3.35,110,320,1976,Steel,82,Longline
992704,15948,Dove,,Westport,WA,14.63,4.57,1.82,25,180,1993,FRP (Fiberglass),NA,Multi-purpose
993446,NA,Double Eagle,WDD6331,Arch Cape,OR,17.07317073,NA,NA,54,NA,1993,FRP (Fiberglass),NA,NA
994147,14005,Harvester,,Charleston,OR,10.36,3.96,1.06,36,330,1993,FRP (Fiberglass),NA,Troll
995548,NA,WAHOO,WDE3918,KODIAK,AK,16.91557452,5.211825663,3.200243828,66,300,1993,Steel,NA,NA
995768,NA,PACIFIC STAR,WDD3080,Ketchikan,AK,11.58183481,3.657421518,1.371533069,13,NA,1993,Wood,NA,NA
998750,NA,MY LADY,WCW5314,Eureka ,CA,19.20146297,6.400487656,3.200243828,93,NA,1994,Steel,NA,NA
AK2383AF,NA,Ostrich,NA,NA,AK,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK5668AK,NA,NA,NA,NA,AK,NA,NA,NA,NA,NA,NA,NA,NA,NA
AK6471P,15044,Island Star,WDG7352,Sitka,AK,12.8,3.65,1.82,12,100,1970,NA,NA,Troll
AK9671AF,NA,NA,NA,NA,AK,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF0034GZ,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF0171TG,15164,Silver Bullet,,Morro Bay,CA,7.62,2.62,0.91,4,225,2002,NA,NA,Troll
CF0271SN,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF0318CV,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF0354JW,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF0401FH,13036,Taylor Gene,,Santa Cruz,CA,10.42,3.84,0.91,5,460,1964,NA,NA,Multi-purpose
CF0476PD,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF0496SN,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF0576TG,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF0676HA,9991,Fishy Business,,Half Moon Bay,CA,7.92,2.43,0.76,9,315,1984,NA,NA,Troll
CF0741KB,15022,Finaddict,WDH4656,Ventura,CA,7.62,2.62,0.91,4,260,1997,NA,NA,Troll
CF0769SP,15173,Spike,,Moss Landing,CA,8.83,3.04,1.52,4,NA,1976,NA,NA,Troll
CF1016AP,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF1068UB,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF1116JY,15136,Pure Luck,,Benicia,CA,6.58,2.43,1.52,4,200,1989,NA,NA,Troll
CF1159HW,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF1179UX,13867,Kiora,,Morro Bay,CA,6.7,2.43,0.6,5,150,1965,NA,NA,Troll
CF1200UX,15499,Tilly,,Morro Bay,CA,10.05,3.13,0.6,5,600,2013,NA,NA,Troll
CF1293HU,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF1409JY,16022,Cabo226,,San Diego,CA,6.55,2.43,0.91,2,200,1990,NA,NA,Troll
CF1551UH,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF1826GY,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF1828SY,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF1875KH,13026,Westpac,WDA3919,Half Moon Bay,CA,8.22,2.98,0.79,7,250,1982,NA,NA,Troll
CF1943VH,16149,Midnight Sun,,Ventura,CA,13.71,5.18,1.37,24,700,1997,NA,NA,Multi-purpose
CF2017SY,16213,Princess,,,CA,12.8,3.96,2.13,22,100,1979,NA,NA,Troll
CF2057PF,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF2060PW,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF2102KL,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF2680TY,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF2700UL,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF3014KT,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF3695PY,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF3860GP,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF3940GH,14115,Sea Bee,,Alameda,CA,6.09,2.43,0.6,2,270,1978,NA,NA,Troll
CF4042SM,12946,Cameron Rose,WDG3646,Eureka ,CA,12.19,3.35,1.98,16,150,1970,NA,NA,Troll
CF4073SS,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF4124SM,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF4129VA,15151,Sea Harvest V,WDG5632,MONTEREY,CA,8.22,3.04,0.91,3,600,1999,NA,NA,Troll
CF4242KS,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF4300CD,14482,Hook Up,,Port San Luis,CA,8.53,2.59,NA,3,200,1963,NA,NA,Multi-purpose
CF4328SS,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF4552FD,11205,Tern II,,Bolinas,CA,6.52,2.13,0.3,1,120,1973,NA,1,Multi-purpose
CF4748FA,15819,Tortuga Grande,,Shelter Cove,CA,6.09,2.28,0.91,2,150,1970,NA,NA,Troll
CF4841GG,15708,Osprey III,,Fort Bragg,CA,7.31,2.74,1.21,2,NA,1979,NA,NA,Multi-purpose
CF4922TM,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF4950HL,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF5205KJ,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF5270TB,13502,Hot Trevally,WDF8040,Crescent City,CA,7.92,2.59,0.91,5,200,1987,NA,NA,Troll
CF5297TC,13825,Big Easy,,Port San Luis,CA,7.31,1.82,0.91,1,250,2008,NA,NA,Multi-purpose
CF5500KA,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF5564SU,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF5606TS,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF5756HE,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF5997RD,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF6039SX,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF6069SU,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF6087TP,15495,The Seeker,,Morro Bay,CA,7.62,2.59,0.76,5,260,2003,NA,NA,Troll
CF6202RB,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF6462UC,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF6648KY,13177,Sara Bella,,Santa Cruz,CA,7.01,2.59,0.3,1,250,2012,NA,NA,Multi-purpose
CF6776KH,12645,Stacy Joanne,WDB6500,Half Moon Bay,CA,13.41,4.87,1.06,15,375,2002,NA,NA,Troll
CF6936SG,13022,Flyer,CFE6936,Morro Bay,CA,7.62,2.43,0.91,4,210,1993,NA,NA,Troll
CF7356EF,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF7404TX,15492,Tailchaser,,Ventura,CA,7.62,2.62,0.76,4,260,2005,NA,NA,Troll
CF7410NB,10403,La Pura Vida,WCV3855,Mission Bay,CA,7.01,2.43,0.6,2,150,1996,NA,1,Multi-purpose
CF7515JU,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF7660NC,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF7666FV,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF7668TZ,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF7697TZ,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF7773TT,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF7942FG,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CF8010PV,NA,NA,NA,NA,CA,NA,NA,NA,NA,NA,NA,NA,NA,NA
